name	geneName	logFC	AveExpr	t	P.Value	adj.P.Val	B	STBvsCTB
ENSG00000087086.14_48965301_48966878	FTL	2.54361826065359	11.3528317939601	7.21988037173664	2.3333331321193e-09	1.98593702681117e-06	10.7115637338959	2.54361826065359
ENSG00000213707.2_26560526_26561088	HMGB1P10	-2.02979942080605	1.51590664547456	-7.19215439253517	2.58189902213186e-09	2.16610262675339e-06	10.6107173783003	-2.02979942080605
ENSG00000006652.13_112422968_112481017	IFRD1	3.0962066829285	5.8326752034305	7.17375328917614	2.76133855864086e-09	2.2748819107012e-06	10.5437861647066	3.0962066829285
ENSG00000111913.18_24804281_25042170	RIPOR2	14.7625353611336	-4.34435264282854	7.17102049445964	2.78903226063797e-09	2.2748819107012e-06	10.5338459521368	14.7625353611336
ENSG00000115884.10_20200797_20225433	SDC1	5.68782649679575	6.10772972829234	7.1238429326529	3.31344539123247e-09	2.66559873275218e-06	10.3622415767925	5.68782649679575
ENSG00000155366.16_112701106_112707434	RHOC	-2.8591020135476	5.85539029576587	-7.09032631131242	3.74496411132035e-09	2.97203388331771e-06	10.2403285151488	-2.8591020135476
ENSG00000233056.2_42916803_42925646	ERVH48-1	-4.61312277178739	5.24826680154396	-7.08182293271077	3.86311521742427e-09	3.024922231649e-06	10.2093988936036	-4.61312277178739
ENSG00000244476.2_11102489_11111732	ERVFRD-1	15.1439162130396	-6.1007194434422	7.02314995369499	4.78659935027579e-09	3.69871868478482e-06	9.99599603599489	15.1439162130396
ENSG00000178127.12_9102630_9134345	NDUFV2	-1.4304825476659	5.16738196332157	-6.97245416586091	5.76062248089053e-09	4.39355943422414e-06	9.81163016620417	-1.4304825476659
ENSG00000116455.13_111439890_111449376	WDR77	-2.65990089333191	3.89277693541413	-6.95526374818689	6.13405720764547e-09	4.61839458504353e-06	9.74912025329734	-2.65990089333191
ENSG00000198561.13_57753243_57819546	CTNND1	-1.93534946481637	5.55449048301527	-6.93328230067199	6.64705609639376e-09	4.94128687813818e-06	9.66919450913142	-1.93534946481637
ENSG00000182197.11_117794490_118111853	EXT1	14.1918922588467	-8.52237909405341	6.92432582067359	6.86818749854618e-09	5.04185059033902e-06	9.63663033096653	14.1918922588467
ENSG00000100714.15_64388031_64463457	MTHFD1	-4.20746052566303	4.17040042730933	-6.91655577095634	7.06597748034912e-09	5.12300814183287e-06	9.60838084142522	-4.20746052566303
ENSG00000079482.12_68042344_68433913	OPHN1	11.0456813486848	-3.58726134797225	6.91010371366302	7.23453911666212e-09	5.1812533988319e-06	9.58492392402575	11.0456813486848
ENSG00000259781.1_71164770_71165415	HMGB1P6	-2.15402937432724	7.14938682020936	-6.88383206475035	7.96343800787004e-09	5.63456414323113e-06	9.48941904510769	-2.15402937432724
ENSG00000122644.12_12686856_12690934	ARL4A	13.4783231972519	-6.38232968610908	6.86899341144214	8.40712286080296e-09	5.87767981245685e-06	9.43548210909941	13.4783231972519
ENSG00000144677.14_37861960_37984469	CTDSPL	-13.9516522032547	-6.48895181759851	-6.85840396619495	8.73878643788733e-09	6.03767895456246e-06	9.39699332720176	-13.9516522032547
ENSG00000135486.17_54280193_54287088	HNRNPA1	-1.98130726998301	8.85334359101406	-6.8547240086512	8.85708022012539e-09	6.0482529079919e-06	9.38361857330232	-1.98130726998301
ENSG00000155380.11_112911847_112957013	SLC16A1	-3.57647657886048	6.228702503923	-6.84945677868353	9.02918832908668e-09	6.08613648766806e-06	9.36447540909672	-3.57647657886048
ENSG00000124226.10_49936336_49953892	RNF114	1.32401134437149	5.43533678707004	6.84672309721291	9.11982581972158e-09	6.08613648766806e-06	9.35454038609617	1.32401134437148
ENSG00000108561.8_5432777_5448830	C1QBP	-1.55582226642339	8.81648792905102	-6.82187397471891	9.98657509600425e-09	6.58968085014653e-06	9.26423899570898	-1.55582226642339
ENSG00000035403.17_73995193_74121363	VCL	-3.49624641416778	3.32085134090774	-6.79679034936043	1.09450283538833e-08	7.14187422376115e-06	9.17310060640282	-3.49624641416778
ENSG00000104341.16_97775057_97853013	LAPTM4B	-2.503605334342	3.96898965462048	-6.75769026374984	1.26256098527663e-08	8.01984240128438e-06	9.03106855691945	-2.503605334342
ENSG00000148572.15_63133247_63155031	NRBF2	2.66043125592414	6.50775082948308	6.75627734694991	1.26909444162632e-08	8.01984240128438e-06	9.02593691696636	2.66043125592414
ENSG00000183067.5_39745407_39802096	IGSF5	15.8528364166194	-8.85743324470017	6.75529567051144	1.27365368077394e-08	8.01984240128438e-06	9.02237155433671	15.8528364166194
ENSG00000187621.14_95650498_95679833	TCL6	8.92063000482269	1.52013066412302	6.7513106782718	1.29233000352758e-08	8.01984240128438e-06	9.00789870782494	8.92063000482269
ENSG00000118579.12_17614631_17634105	MED28	-1.7770122539206	2.37688253531961	-6.72002779103019	1.44877110163531e-08	8.86270630059762e-06	8.89430135734157	-1.7770122539206
ENSG00000055044.10_202265716_202303666	NOP58	-1.38156847795809	7.0126422298967	-6.71004187981536	1.50258803651271e-08	9.09716367219403e-06	8.85804620629759	-1.38156847795809
ENSG00000181163.13_171387116_171411137	NPM1	-1.7452097020525	9.65282911675231	-6.69624768929644	1.58022845985771e-08	9.46959966959831e-06	8.80797013185453	-1.7452097020525
ENSG00000134333.13_18394388_18408425	LDHA	-3.06167313732245	8.32899923356315	-6.68924834644673	1.62114377156085e-08	9.56552785319126e-06	8.7825634303984	-3.06167313732245
ENSG00000283821.1_100868036_100868107	MIR6875	-9.99363079397722	-12.3691482868175	-6.68795610005399	1.62881261654627e-08	9.56552785319126e-06	8.77787293334285	-9.99363079397722
ENSG00000105669.13_18899514_18919397	COPE	1.13455797526106	8.38033927536279	6.66812030828758	1.75117881455359e-08	1.01823245784444e-05	8.70588204803217	1.13455797526106
ENSG00000196873.15_68232003_68300015	CBWD3	-1.26635121044547	3.53555155944566	-6.6646331135091	1.77362104893276e-08	1.02117101314387e-05	8.69322731810176	-1.26635121044547
ENSG00000162654.8_89181148_89198932	GBP4	-13.0061780783514	-11.788893585222	-6.65623810984928	1.82883303482747e-08	1.04273667608071e-05	8.66276445115581	-13.0061780783514
ENSG00000152214.13_42743227_43115691	RIT2	15.2257445847731	-9.0802763531149	6.61817631066025	2.10148688247204e-08	1.18667327064361e-05	8.52468457987713	15.2257445847731
ENSG00000143549.19_154155304_154194648	TPM3	-1.02786008871966	6.21037603095266	-6.58342452099236	2.38571510060191e-08	1.33434181631475e-05	8.39866524493771	-1.02786008871966
ENSG00000137714.2_110429883_110464881	FDX1	1.8709086650229	7.08225548737404	6.57797753858836	2.4336185416734e-08	1.34829354808352e-05	8.37891782348226	1.8709086650229
ENSG00000101577.9_2916994_3013315	LPIN2	11.3219034278766	-2.63149270755584	6.53344892504747	2.862999318001e-08	1.571358513535e-05	8.21753598162711	11.3219034278766
ENSG00000220378.3_134296997_134298695	KRT8P42	13.1974978497954	-12.7102961609456	6.5176439256498	3.03293461993769e-08	1.64921436504704e-05	8.16027813959864	13.1974978497954
ENSG00000140931.19_66603874_66613892	CMTM3	-14.7270752498048	-3.8992852679664	-6.4943321394668	3.30211879409792e-08	1.77911495799072e-05	8.07584818822077	-14.7270752498047
ENSG00000249353.2_93682838_93683667	NPM1P27	-1.62977678998169	3.65629694491726	-6.48226965792027	3.45063194118724e-08	1.8318798531248e-05	8.0321718523488	-1.62977678998169
ENSG00000268153.5_39638685_39642401	AC005176.1	14.6056203001838	-5.25617459359161	6.48133299227433	3.46243914548423e-08	1.8318798531248e-05	8.02878066108444	14.6056203001837
ENSG00000149564.11_124752583_124762290	ESAM	14.34041869579	-5.93000811393187	6.46821442101073	3.63210391311831e-08	1.90448720094374e-05	7.9812899908437	14.34041869579
ENSG00000145907.14_151771045_151812785	G3BP1	-2.85512944452146	6.50753225947402	-6.46235458086422	3.71054554274074e-08	1.92840007157996e-05	7.96007978956442	-2.85512944452146
ENSG00000137309.19_34236873_34246231	HMGA1	-2.20508130356033	7.24379919580728	-6.4589914500213	3.756326229813e-08	1.93506816226516e-05	7.94790751038317	-2.20508130356034
ENSG00000059804.15_7919230_7936275	SLC2A3	-3.74398838519837	4.59191410822506	-6.45517092094629	3.8090170849854e-08	1.93792733878473e-05	7.93408052768419	-3.74398838519837
ENSG00000213465.7_65014113_65022184	ARL2	-2.13028538165625	5.74497365691131	-6.45381641273021	3.82787425373387e-08	1.93792733878473e-05	7.92917858742233	-2.13028538165625
ENSG00000116883.8_36323734_36329221	AL591845.1	13.2882580892686	-10.1454571211944	6.4404090034012	4.01962495206727e-08	2.00468235730381e-05	7.88066306816416	13.2882580892686
ENSG00000184254.16_100877714_100916626	ALDH1A3	13.9415877228997	-11.7036715546705	6.43983785887838	4.02800276128271e-08	2.00468235730381e-05	7.87859657702547	13.9415877228997
ENSG00000196684.12_16134028_16158575	HSH2D	14.0111144252941	-11.6375895308508	6.42591951356263	4.2376335914511e-08	2.09128998256427e-05	7.82824369713921	14.0111144252941
ENSG00000184106.8_41208713_41217947	TREML3P	14.7904940275959	-11.1332560459919	6.42184001605473	4.30111352720056e-08	2.10492911759923e-05	7.81348732481982	14.7904940275959
ENSG00000163499.11_218990189_218993421	CRYBA2	-13.7772582965814	-9.15722705993976	-6.3935692488	4.76785847626364e-08	2.29242625265944e-05	7.71125387820471	-13.7772582965814
ENSG00000120438.11_159778498_159789749	TCP1	-1.25488810141378	6.38923086844507	-6.39298457162269	4.77802636471869e-08	2.29242625265944e-05	7.70914007348265	-1.25488810141378
ENSG00000205937.11_2253116_2268412	RNPS1	-1.08528862677438	6.62519933880886	-6.39055293380426	4.82054642910684e-08	2.29242625265944e-05	7.70034911405855	-1.08528862677438
ENSG00000132967.9_22381819_22382929	HMGB1P5	-2.23703881773117	5.37577025514516	-6.38942613114781	4.8403776002481e-08	2.29242625265944e-05	7.69627557536124	-2.23703881773117
ENSG00000215492.6_32412214_32413176	HNRNPA1P7	-2.04235249528665	3.17086222646939	-6.38104574218501	4.99044246893026e-08	2.34458971898294e-05	7.66598188854962	-2.04235249528665
ENSG00000197894.10_99070978_99088801	ADH5	-2.49767636948419	5.07430851417019	-6.3702223860725	5.19113502169956e-08	2.41952211443929e-05	7.62686391409843	-2.49767636948419
ENSG00000132382.14_4538897_4555631	MYBBP1A	-2.1371366243085	3.8089053142756	-6.36001721216004	5.38772701611986e-08	2.49137830295804e-05	7.58998712767809	-2.1371366243085
ENSG00000075618.17_5592823_5606655	FSCN1	-3.63004600975582	3.37784776607328	-6.35635541775324	5.46006210014995e-08	2.50324834639705e-05	7.57675675658603	-3.63004600975582
ENSG00000168077.13_27633868_27676776	SCARA3	-13.7216937385761	-3.99368456136143	-6.35442187746501	5.4986469032169e-08	2.50324834639705e-05	7.569771070077	-13.7216937385761
ENSG00000161800.12_49976923_50033136	RACGAP1	-3.12331792045264	3.48220697723402	-6.34782680346549	5.63231079055007e-08	2.54437473689719e-05	7.54594559925436	-3.12331792045264
ENSG00000138430.15_174072447_174248698	OLA1	-1.93713061794412	5.13535876752316	-6.33016611928084	6.00640414601324e-08	2.67225830517363e-05	7.48215873650642	-1.93713061794412
ENSG00000100100.12_31281593_31292534	PIK3IP1	14.0891745156854	-11.4971477185815	6.32498617790104	6.1207511846686e-08	2.70238170387177e-05	7.46345386038964	14.0891745156853
ENSG00000112759.17_44219505_44234151	SLC29A1	-3.64181501771598	6.92544912693628	-6.32295655796312	6.166144163993e-08	2.70238170387177e-05	7.45612536587195	-3.64181501771598
ENSG00000142182.8_44246339_44262216	DNMT3L	-12.2861401329213	-2.18066371569116	-6.31768239426653	6.285676735695e-08	2.71943553767698e-05	7.43708290233903	-12.2861401329213
ENSG00000078668.13_42391624_42405897	VDAC3	-2.05743358994337	4.0051930840362	-6.3171587644065	6.29766943865802e-08	2.71943553767698e-05	7.43519243310707	-2.05743358994337
ENSG00000203711.13_158869939_158919105	C6orf99	12.99911068188	-12.0140348964597	6.29720196636364	6.77213713902621e-08	2.90297297637659e-05	7.36315651361966	12.99911068188
ENSG00000204219.10_23381061_23424740	TCEA3	-14.4830030652619	-5.69248697020913	-6.29387399129059	6.85465303302814e-08	2.9170522367438e-05	7.35114664382901	-14.4830030652619
ENSG00000153187.19_244840638_244864560	HNRNPU	-1.36354489311722	6.5390990094236	-6.28303516333878	7.13040408065326e-08	3.00756128363951e-05	7.31203746222358	-1.36354489311722
ENSG00000135636.13_71453722_71686768	DYSF	9.85133476141305	-1.38692153455703	6.28152231174292	7.16976143357452e-08	3.00756128363951e-05	7.30657940067826	9.85133476141305
ENSG00000173175.14_123282296_123449758	ADCY5	12.7673371712034	-11.6020631135535	6.23883649252102	8.37402299487423e-08	3.48781027248212e-05	7.15264828705843	12.7673371712034
ENSG00000153234.13_156324432_156342348	NR4A2	12.7639328917106	-12.2581066536572	6.23601666126009	8.46032508533019e-08	3.49119216813037e-05	7.14248448385186	12.7639328917106
ENSG00000284485.1_209432133_209432242	MIR205	-11.0113924817184	-12.6944500519738	-6.23469632637515	8.50103836468136e-08	3.49119216813037e-05	7.13772568062897	-11.0113924817184
ENSG00000176619.12_2427638_2456996	LMNB2	-2.369030478015	4.44349952250325	-6.22039024611208	8.95488128728894e-08	3.63500296837532e-05	7.08617193921948	-2.369030478015
ENSG00000188994.12_87152833_87264196	ZNF292	3.13899821864223	5.10576629270545	6.21977257791685	8.97501030896218e-08	3.63500296837532e-05	7.08394646035577	3.13899821864223
ENSG00000028839.9_133952170_133990432	TBPL1	2.80180711737753	5.49852012726648	6.21418441240251	9.15918137481504e-08	3.68418660684084e-05	7.06381350266468	2.80180711737753
ENSG00000224578.5_51553436_51647132	HNRNPA1P48	-2.20444403771089	3.64758416940142	-6.20642619771289	9.42112576631675e-08	3.74340535845167e-05	7.03586649043296	-2.20444403771089
ENSG00000111252.10_111405948_111451623	SH2B3	13.4051873750121	-11.1442188200143	6.20605369012168	9.4338888935387e-08	3.74340535845167e-05	7.0345247483248	13.4051873750121
ENSG00000188529.14_23964804_23980927	SRSF10	-1.20780388854433	3.88158558292353	-6.1981590523474	9.70846591693688e-08	3.82650387855001e-05	7.00609156300057	-1.20780388854432
ENSG00000136450.12_58003360_58007346	SRSF1	-1.46474357150563	5.17383471760933	-6.18928333371142	1.00266758114636e-07	3.92557726919882e-05	6.97413104323452	-1.46474357150563
ENSG00000152137.6_119178642_119221131	HSPB8	6.32366768614009	5.9961634394407	6.16614326203843	1.09059525764161e-07	4.21364392733675e-05	6.89083702135673	6.32366768614009
ENSG00000135829.16_182839369_182887751	DHX9	-2.31145565242625	4.11287208999275	-6.15300109203449	1.14390726862455e-07	4.39073478199437e-05	6.84355129778923	-2.31145565242625
ENSG00000156261.12_29055805_29073797	CCT8	-1.04565609352177	4.96844211951992	-6.14455035144201	1.17955023827063e-07	4.49814589889087e-05	6.8131533092234	-1.04565609352177
ENSG00000161960.14_7572706_7579005	EIF4A1	-1.17251786228982	9.61410255397614	-6.13732738821632	1.21088937299523e-07	4.58786452954133e-05	6.78717669384844	-1.17251786228982
ENSG00000112183.14_17281346_17293875	RBM24	13.3281414888969	-10.524776106897	6.13239008314997	1.2327868395048e-07	4.64088927715373e-05	6.76942285607639	13.3281414888969
ENSG00000228626.1_148288001_148288951	AC245100.3	13.2882384838067	-12.6606456253545	6.12928990818352	1.24673736784978e-07	4.66351244596904e-05	6.75827618098644	13.2882384838067
ENSG00000180398.12_46901870_46941855	MCFD2	1.82202456473238	6.43400690782886	6.12201245398738	1.28010555254037e-07	4.75802270785053e-05	6.73211348102765	1.82202456473238
ENSG00000242265.5_94656325_94669695	PEG10	-9.08354547985746	1.64757088863527	-6.11364160915886	1.31958729228031e-07	4.86884220618208e-05	6.70202590507305	-9.08354547985745
ENSG00000187688.14_16415542_16437003	TRPV2	7.76274849248196	3.00961816440458	6.11220127633628	1.32650186964962e-07	4.86884220618208e-05	6.6968495150015	7.76274849248196
ENSG00000114315.3_194136145_194138732	HES1	11.6944418695983	-13.5327230180345	6.10439920273829	1.3645884086466e-07	4.95248741137468e-05	6.66881305541879	11.6944418695983
